5/28/2015,15:52:14,0,LTK_052815_092159,0,5.8,0,8.63,-93.2,54.6,54.6,-0.41,-1.63,-2.11,-5.91,24.36,681.3,689.7,0.33,690.6,448,1.5,0.13,180.122,126.931,,,
5/28/2015,15:52:16,0,LTK_052815_092159,0,5.8,0,8.63,-93.2,54.4,54.4,-0.35,-1.4,-2.13,-5.96,24.362,681.4,689.8,0.33,690.7,448,1.5,0.12,179.757,126.674,,,
5/28/2015,15:52:18,0,LTK_052815_092159,0,5.8,0,8.63,-93.2,54.3,54.3,-0.35,-1.4,-2.1,-5.87,24.363,681.5,689.9,0.33,690.7,448,1.5,0.12,179.433,126.446,,,
5/28/2015,15:52:20,0,LTK_052815_092159,0,5.8,0,8.63,-93.3,54.1,54.1,-0.4,-1.6,-2.11,-5.91,24.364,681.3,689.6,0.33,690.5,448,1.5,0.12,179.13,126.232,,,
5/28/2015,15:52:22,0,LTK_052815_092159,0,5.8,0,8.63,-93.3,53.9,53.9,-0.38,-1.53,-2.06,-5.78,24.366,681.3,689.7,0.33,690.5,448,1.4,0.12,178.188,125.568,,,
5/28/2015,15:52:24,0,LTK_052815_092159,0,5.8,0,8.63,-93.4,53.7,53.7,-0.37,-1.46,-2.12,-5.95,24.368,681.7,690,0.33,690.8,448,1.4,0.12,177.222,124.888,,,
5/28/2015,15:52:26,0,LTK_052815_092159,0,5.8,0,8.63,-93.4,53.5,53.5,-0.37,-1.47,-2.14,-5.98,24.367,681.2,689.6,0.33,690.4,448,1.4,0.12,176.259,124.209,,,
5/28/2015,15:52:28,0,LTK_052815_092159,0,5.8,0,8.63,-93.4,53.3,53.3,-0.37,-1.49,-2.08,-5.82,24.368,681.4,689.8,0.33,690.6,448,1.4,0.11,175.239,123.491,,,
5/28/2015,15:52:30,0,LTK_052815_092159,0,5.8,0,8.63,-93.4,53.2,53.2,-0.38,-1.51,-2.09,-5.84,24.37,681.6,689.9,0.33,690.8,448,1.4,0.11,174.39,122.893,,,
5/28/2015,15:52:32,0,LTK_052815_092159,0,5.8,0,8.63,-93.5,53,53,-0.36,-1.44,-2.19,-6.12,24.369,681.3,689.7,0.33,690.5,448,1.3,0.11,173.285,122.114,,,
5/28/2015,15:52:34,0,LTK_052815_092159,0,5.8,0,8.64,-93.5,52.8,52.8,-0.38,-1.52,-2.2,-6.16,24.371,681.5,689.8,0.33,690.6,448,1.3,0.11,172.155,121.318,,,
5/28/2015,15:52:36,0,LTK_052815_092159,0,5.8,0,8.64,-93.5,52.7,52.7,-0.39,-1.57,-2.08,-5.82,24.373,681.5,689.8,0.33,690.6,448,1.3,0.11,171.131,120.597,,,
5/28/2015,15:52:38,0,LTK_052815_092159,0,5.8,0,8.64,-93.6,52.5,52.5,-0.38,-1.5,-2.14,-5.99,24.375,681.7,689.9,0.33,690.7,448,1.3,0.11,170.116,119.882,,,
5/28/2015,15:52:40,0,LTK_052815_092159,0,5.8,0,8.64,-93.6,52.3,52.3,-0.37,-1.47,-2.11,-5.9,24.382,681.7,689.8,0.33,690.7,448,1.2,0.1,168.873,119.006,,,
5/28/2015,15:52:42,0,LTK_052815_092159,0,5.8,0,8.64,-93.7,52.1,52.1,-0.36,-1.44,-2.18,-6.11,24.388,681.4,689.5,0.33,690.3,448,1.2,0.1,167.703,118.182,,,
5/28/2015,15:52:44,0,LTK_052815_092159,0,5.8,0,8.64,-93.8,52,52,-0.39,-1.57,-2.12,-5.94,24.389,681.6,689.6,0.33,690.4,448,1.2,0.1,166.668,117.453,,,
5/28/2015,15:52:46,0,LTK_052815_092159,0,5.8,0,8.64,-93.8,51.8,51.8,-0.36,-1.44,-2.12,-5.95,24.393,681.5,689.6,0.33,690.4,448,1.2,0.1,165.485,116.619,,,
5/28/2015,15:52:48,0,LTK_052815_092159,0,5.8,0,8.64,-93.8,51.7,51.7,-0.35,-1.41,-2.16,-6.05,24.398,681.7,689.6,0.33,690.4,448,1.2,0.1,164.473,115.906,,,
5/28/2015,15:52:50,0,LTK_052815_092159,0,5.8,0,8.64,-94,51.5,51.5,-0.38,-1.54,-2.17,-6.06,24.411,681.9,689.6,0.33,690.4,448,1.2,0.1,163.3,115.081,,,
5/28/2015,15:52:52,0,LTK_052815_092159,0,5.8,0,8.64,-94,51.4,51.4,-0.38,-1.53,-2.1,-5.89,24.42,682,689.6,0.33,690.4,448,1.2,0.1,162.378,114.431,,,
5/28/2015,15:52:54,0,LTK_052815_092159,0,5.8,0,8.64,-94.1,51.3,51.3,-0.4,-1.59,-2.09,-5.84,24.426,682,689.5,0.33,690.3,448,1.2,0.1,161.36,113.714,,,
5/28/2015,15:52:56,0,LTK_052815_092159,0,5.8,0,8.65,-94.2,51.2,51.2,-0.35,-1.41,-2.14,-5.98,24.434,682,689.4,0.33,690.2,448,1.3,0.11,160.412,113.047,,,
5/28/2015,15:52:58,0,LTK_052815_092159,0,5.8,0,8.65,-94.2,51.1,51.1,-0.37,-1.49,-2.14,-5.98,24.446,682,689.3,0.33,690.1,448,1.3,0.11,159.337,112.29,,,
5/28/2015,15:53:00,0,LTK_052815_092159,0,5.8,0,8.65,-94.3,50.9,50.9,-0.35,-1.42,-2.09,-5.85,24.454,682.2,689.4,0.33,690.1,448,1.4,0.12,158.514,111.71,,,
5/28/2015,15:53:02,0,LTK_052815_092159,0,5.8,0,8.65,-94.4,50.8,50.8,-0.41,-1.65,-2.18,-6.09,24.457,682.4,689.5,0.33,690.3,448,1.4,0.12,157.716,111.148,,,
5/28/2015,15:53:04,0,LTK_052815_092159,0,5.8,0,8.65,-94.5,50.7,50.7,-0.38,-1.53,-2.13,-5.95,24.466,682.4,689.4,0.33,690.2,448,1.5,0.12,157.017,110.655,,,
5/28/2015,15:53:06,0,LTK_052815_092159,0,5.7,0,8.65,-94.6,50.5,50.5,-0.36,-1.45,-2.08,-5.83,24.477,682.6,689.4,0.33,690.2,448,1.6,0.13,156.225,110.098,,,
5/28/2015,15:53:08,0,LTK_052815_092159,0,5.7,0,8.65,-94.6,50.5,50.5,-0.35,-1.39,-2.14,-5.99,24.479,682.4,689.2,0.33,689.9,448,1.7,0.14,155.603,109.66,,,
5/28/2015,15:53:10,0,LTK_052815_092159,0,5.7,0,8.65,-94.7,50.4,50.4,-0.38,-1.52,-2.06,-5.75,24.485,682.6,689.3,0.33,690,448,1.8,0.15,155.188,109.368,,,
5/28/2015,15:53:12,0,LTK_052815_092159,0,5.7,0,8.66,-94.7,50.3,50.3,-0.38,-1.52,-2.14,-5.98,24.489,682.6,689.3,0.33,690,448,1.9,0.15,154.684,109.012,,,
5/28/2015,15:53:14,0,LTK_052815_092159,0,5.7,0,8.66,-94.8,50.2,50.2,-0.37,-1.48,-2.09,-5.85,24.492,682.3,689,0.33,689.7,448,2,0.16,154.624,108.97,,,
5/28/2015,15:53:16,0,LTK_052815_092159,0,5.7,0,8.66,-94.8,50.2,50.2,-0.37,-1.48,-2.14,-5.99,24.494,682.7,689.4,0.33,690.1,448,2,0.17,154.473,108.864,,,
5/28/2015,15:53:18,0,LTK_052815_092159,0,5.7,0,8.66,-94.8,50.1,50.1,-0.35,-1.39,-2.12,-5.94,24.502,682.5,689,0.33,689.7,448,2.1,0.17,154.031,108.552,,,
5/28/2015,15:53:20,0,LTK_052815_092159,0,5.7,0,8.66,-94.9,50,50,-0.38,-1.51,-2.1,-5.89,24.512,682.6,689,0.33,689.7,448,2.2,0.18,153.518,108.192,,,
5/28/2015,15:53:22,0,LTK_052815_092159,0,5.7,0,8.66,-95,49.9,49.9,-0.41,-1.62,-2.08,-5.82,24.522,682.8,689.1,0.33,689.8,448,2.2,0.19,152.937,107.783,,,
5/28/2015,15:53:24,0,LTK_052815_092159,0,5.7,0,8.66,-95,49.8,49.8,-0.38,-1.5,-2.17,-6.08,24.529,682.9,689.1,0.33,689.8,448,2.3,0.19,152.263,107.308,,,
5/28/2015,15:53:26,0,LTK_052815_092159,0,5.7,0,8.66,-95.2,49.7,49.7,-0.38,-1.52,-2.12,-5.93,24.54,682.6,688.6,0.33,689.3,448,2.4,0.2,151.853,107.019,,,
5/28/2015,15:53:28,0,LTK_052815_092159,0,5.7,0,8.67,-95.3,49.6,49.6,-0.33,-1.33,-2.13,-5.97,24.568,683,688.7,0.33,689.3,448,2.7,0.22,151.076,106.473,,,
5/28/2015,15:53:30,0,LTK_052815_092159,0,5.7,0,8.67,-95.5,49.6,49.6,-0.35,-1.39,-2.1,-5.89,24.588,683.1,688.5,0.33,689,448,3,0.25,150.644,106.168,,,
5/28/2015,15:53:32,0,LTK_052815_092159,0,5.7,0,8.67,-95.7,49.5,49.5,-0.33,-1.31,-2.13,-5.95,24.605,683.4,688.6,0.33,689.1,448,3.3,0.28,149.933,105.668,,,
5/28/2015,15:53:34,0,LTK_052815_092159,0,5.7,0,8.67,-95.9,49.4,49.4,-0.31,-1.26,-2.07,-5.79,24.617,683.5,688.6,0.33,689.1,448,3.7,0.31,149.224,105.169,,,
5/28/2015,15:53:36,0,LTK_052815_092159,0,5.8,0,8.68,-96.2,49.4,49.4,-0.33,-1.32,-2.15,-6.02,24.632,683.6,688.5,0.33,689,448,4.2,0.35,148.671,104.78,,,
5/28/2015,15:53:38,0,LTK_052815_092159,0,5.8,0,8.68,-96.4,49.3,49.3,-0.34,-1.36,-2.19,-6.14,24.646,683.7,688.4,0.33,688.9,447,4.7,0.39,148.16,104.42,,,
5/28/2015,15:53:40,0,LTK_052815_092159,0,5.8,0,8.69,-96.5,49.3,49.3,-0.36,-1.45,-2.14,-6,24.66,683.7,688.2,0.33,688.6,447,5.3,0.44,147.091,103.667,,,
5/28/2015,15:53:42,0,LTK_052815_092159,0,5.8,0,8.69,-96.6,49.3,49.3,-0.36,-1.44,-2.14,-5.98,24.669,683.5,687.9,0.33,688.4,447,5.9,0.49,146.311,103.117,,,
5/28/2015,15:53:44,0,LTK_052815_092159,0,5.8,0,8.69,-97,49.3,49.3,-0.33,-1.34,-2.14,-5.99,24.686,683.6,687.7,0.33,688.2,447,6.5,0.54,145.558,102.588,,,
5/28/2015,15:53:46,0,LTK_052815_092159,0,5.8,0,8.7,-97.2,49.3,49.3,-0.35,-1.41,-2.1,-5.88,24.701,683.7,687.7,0.33,688.1,447,7.3,0.6,144.804,102.057,,,
5/28/2015,15:53:48,0,LTK_052815_092159,0,5.8,0,8.7,-97.4,49.4,49.4,-0.32,-1.29,-2.16,-6.04,24.708,683.7,687.6,0.33,688,447,8,0.67,144.375,101.755,,,
5/28/2015,15:53:50,0,LTK_052815_092159,0,5.8,0,8.7,-97.4,49.5,49.5,-0.3,-1.19,-2.07,-5.8,24.709,683.8,687.6,0.33,688,447,8.6,0.72,143.733,101.302,,,
5/28/2015,15:53:52,0,LTK_052815_092159,0,5.8,0,8.7,-97.5,49.5,49.5,-0.35,-1.41,-2.19,-6.14,24.712,683.7,687.5,0.33,687.9,447,9.1,0.75,143.106,100.861,,,
5/28/2015,15:53:54,0,LTK_052815_092159,0,5.8,0,8.7,-97.5,49.6,49.6,-0.32,-1.28,-2.16,-6.05,24.713,683.6,687.4,0.33,687.8,447,9.4,0.78,142.334,100.317,,,
5/28/2015,15:53:56,0,LTK_052815_092159,0,5.8,0,8.7,-97.6,49.7,49.7,-0.35,-1.39,-2.05,-5.75,24.718,683.6,687.3,0.33,687.7,447,9.7,0.8,141.625,99.817,,,
5/28/2015,15:53:58,0,LTK_052815_092159,0,5.8,0,8.7,-97.6,49.8,49.8,-0.38,-1.53,-2.14,-6,24.722,683.6,687.2,0.33,687.6,447,9.9,0.82,141.107,99.452,,,
5/28/2015,15:54:00,0,LTK_052815_092159,0,5.8,0,8.7,-97.7,49.8,49.8,-0.32,-1.28,-2.08,-5.83,24.728,683.9,687.4,0.33,687.8,447,10.1,0.84,140.662,99.138,,,
5/28/2015,15:54:02,0,LTK_052815_092159,0,5.8,0,8.71,-97.8,49.9,49.9,-0.32,-1.27,-2.15,-6.02,24.734,683.8,687.3,0.33,687.7,447,10.4,0.86,139.854,98.57,,,
5/28/2015,15:54:04,0,LTK_052815_092159,0,5.8,0,8.71,-97.8,50,50,-0.37,-1.47,-2.15,-6.03,24.736,683.7,687.2,0.33,687.5,447,10.6,0.88,139.317,98.191,,,
5/28/2015,15:54:06,0,LTK_052815_092159,0,5.8,0,8.71,-97.9,50.1,50.1,-0.33,-1.32,-2.16,-6.04,24.737,683.7,687.2,0.33,687.5,447,10.8,0.89,138.807,97.832,,,
5/28/2015,15:54:08,0,LTK_052815_092159,0,5.8,0,8.71,-97.9,50.2,50.2,-0.4,-1.58,-2.11,-5.91,24.738,683.7,687.1,0.33,687.5,447,10.9,0.9,138.152,97.37,,,
5/28/2015,15:54:10,0,LTK_052815_092159,0,5.8,0,8.71,-97.9,50.2,50.2,-0.35,-1.41,-2.08,-5.82,24.739,683.8,687.2,0.33,687.6,447,11.1,0.92,137.806,97.127,,,
5/28/2015,15:54:12,0,LTK_052815_092159,0,5.8,0,8.71,-98,50.3,50.3,-0.31,-1.24,-2.07,-5.78,24.741,683.8,687.2,0.33,687.6,447,11.2,0.93,137.665,97.027,,,
5/28/2015,15:54:14,0,LTK_052815_092159,0,5.8,0,8.71,-98,50.4,50.4,-0.34,-1.37,-2.15,-6.02,24.742,683.9,687.3,0.33,687.7,447,11.2,0.93,137.252,96.736,,,
5/28/2015,15:54:16,0,LTK_052815_092159,0,5.8,0,8.71,-98,50.5,50.5,-0.34,-1.38,-2.08,-5.82,24.745,683.7,687.1,0.33,687.4,447,11.3,0.94,137.047,96.592,,,
5/28/2015,15:54:18,0,LTK_052815_092159,0,5.8,0,8.71,-98.1,50.6,50.6,-0.36,-1.44,-2.12,-5.94,24.747,683.7,687,0.33,687.4,447,11.4,0.94,136.76,96.389,,,
5/28/2015,15:54:20,0,LTK_052815_092159,0,5.8,0,8.71,-98.2,50.6,50.6,-0.37,-1.49,-2.15,-6.01,24.754,683.8,687,0.33,687.4,447,11.5,0.96,136.168,95.973,,,
5/28/2015,15:54:22,0,LTK_052815_092159,0,5.8,0,8.71,-98.2,50.7,50.7,-0.32,-1.29,-2.08,-5.82,24.763,683.9,687,0.33,687.3,447,11.7,0.97,135.933,95.807,,,
5/28/2015,15:54:24,0,LTK_052815_092159,0,5.8,0,8.71,-98.3,50.8,50.8,-0.28,-1.12,-2.07,-5.8,24.766,683.6,686.7,0.33,687,446,11.9,0.99,135.673,95.624,,,
5/28/2015,15:54:26,0,LTK_052815_092159,0,5.8,0,8.72,-98.3,50.9,50.9,-0.33,-1.34,-2.09,-5.86,24.77,683.9,686.9,0.33,687.2,447,12.1,1,135.46,95.474,,,
5/28/2015,15:54:28,0,LTK_052815_092159,0,5.8,0,8.72,-98.4,51,51,-0.36,-1.45,-2.11,-5.89,24.776,684,686.9,0.33,687.2,446,12.3,1.02,134.893,95.075,,,
5/28/2015,15:54:30,0,LTK_052815_092159,0,5.8,0,8.72,-98.5,51.1,51.1,-0.37,-1.48,-2.11,-5.91,24.779,683.9,686.8,0.33,687.1,446,12.5,1.03,134.375,94.71,,,
5/28/2015,15:54:32,0,LTK_052815_092159,0,5.8,0,8.72,-98.6,51.1,51.1,-0.37,-1.47,-2.1,-5.89,24.788,684,686.8,0.33,687.1,446,12.7,1.05,133.675,94.217,,,
5/28/2015,15:54:34,0,LTK_052815_092159,0,5.8,0,8.73,-98.9,51.2,51.2,-0.35,-1.41,-2.1,-5.88,24.811,684,686.5,0.33,686.7,446,13.2,1.09,132.983,93.73,,,
5/28/2015,15:54:36,0,LTK_052815_092159,0,5.8,0,8.73,-99.1,51.3,51.3,-0.35,-1.42,-2.08,-5.81,24.822,684,686.4,0.33,686.6,446,13.8,1.14,132.199,93.177,,,
5/28/2015,15:54:38,0,LTK_052815_092159,0,5.8,0,8.73,-99.2,51.4,51.4,-0.34,-1.37,-2.06,-5.76,24.823,684.2,686.5,0.33,686.7,446,14.4,1.19,131.898,92.965,,,
5/28/2015,15:54:40,0,LTK_052815_092159,0,5.8,0,8.73,-99.3,51.5,51.5,-0.34,-1.37,-2.08,-5.84,24.828,684,686.2,0.33,686.5,446,15,1.24,131.147,92.436,,,
5/28/2015,15:54:42,0,LTK_052815_092159,0,5.8,0,8.73,-99.3,51.7,51.7,-0.28,-1.14,-2.09,-5.85,24.828,684.1,686.3,0.33,686.5,446,15.4,1.27,130.559,92.022,,,
5/28/2015,15:54:44,0,LTK_052815_092159,0,5.8,0,8.73,-99.4,51.8,51.8,-0.32,-1.28,-2.13,-5.95,24.831,684,686.2,0.33,686.5,446,15.7,1.3,129.846,91.52,,,
5/28/2015,15:54:46,0,LTK_052815_092159,0,5.7,0,8.73,-99.4,52,52,-0.35,-1.38,-2.08,-5.81,24.833,683.9,686.1,0.33,686.4,446,16,1.33,129.078,90.979,,,
5/28/2015,15:54:48,0,LTK_052815_092159,0,5.7,0,8.73,-99.4,52.1,52.1,-0.32,-1.27,-2.07,-5.8,24.836,684.1,686.3,0.33,686.5,446,16.3,1.35,128.057,90.259,,,
5/28/2015,15:54:50,0,LTK_052815_092159,0,5.7,0,8.73,-99.5,52.2,52.2,-0.35,-1.4,-2.16,-6.05,24.84,684.1,686.2,0.33,686.4,446,16.5,1.37,127.325,89.743,,,
5/28/2015,15:54:52,0,LTK_052815_092159,0,5.7,0,8.74,-99.6,52.3,52.3,-0.37,-1.48,-2.18,-6.1,24.849,684.4,686.4,0.33,686.6,446,16.8,1.39,126.459,89.133,,,
5/28/2015,15:54:54,0,LTK_052815_092159,0,5.7,0,8.74,-99.6,52.5,52.5,-0.31,-1.25,-2.01,-5.63,24.852,684.2,686.1,0.33,686.3,446,17,1.4,125.311,88.324,,,
5/28/2015,15:54:56,0,LTK_052815_092159,0,5.7,0,8.74,-99.7,52.6,52.6,-0.35,-1.41,-2.05,-5.74,24.854,684.3,686.2,0.33,686.4,446,17.2,1.42,124.738,87.92,,,
5/28/2015,15:54:58,0,LTK_052815_092159,0,5.7,0,8.74,-99.8,52.7,52.7,-0.32,-1.27,-2.18,-6.09,24.869,684.3,686,0.33,686.2,446,17.4,1.44,123.877,87.314,,,
5/28/2015,15:55:00,0,LTK_052815_092159,0,5.7,0,8.74,-99.9,52.8,52.8,-0.33,-1.33,-2.01,-5.64,24.881,684.3,685.9,0.33,686,446,17.7,1.46,123.246,86.87,,,
5/28/2015,15:55:02,0,LTK_052815_092159,0,5.7,0,8.74,-100,52.9,52.9,-0.32,-1.27,-2.09,-5.86,24.894,684.4,685.8,0.33,686,446,18,1.49,122.602,86.417,,,
5/28/2015,15:55:04,0,LTK_052815_092159,0,5.7,0,8.74,-100.1,53.1,53.1,-0.36,-1.46,-2.14,-5.99,24.905,684.2,685.4,0.33,685.5,446,18.4,1.52,121.876,85.905,,,
5/28/2015,15:55:06,0,LTK_052815_092159,0,5.7,0,8.75,-100.2,53.2,53.2,-0.34,-1.34,-2.1,-5.87,24.925,684.5,685.5,0.33,685.6,446,18.7,1.55,121.198,85.427,,,
5/28/2015,15:55:08,0,LTK_052815_092159,0,5.7,0,8.75,-100.6,53.2,53.2,-0.33,-1.33,-2.07,-5.8,24.972,684.8,685.2,0.33,685.2,445,19.4,1.6,120.486,84.926,,,
5/28/2015,15:55:10,0,LTK_052815_092159,0,5.7,0,8.76,-101,53.3,53.3,-0.35,-1.41,-2.07,-5.79,24.99,684.8,684.9,0.33,684.9,445,20.4,1.68,119.678,84.358,,,
5/28/2015,15:55:12,0,LTK_052815_092159,0,5.7,0,8.76,-101.2,53.5,53.5,-0.36,-1.44,-2.11,-5.9,25.011,684.9,684.8,0.33,684.7,445,21.3,1.76,118.957,83.85,,,
5/28/2015,15:55:14,0,LTK_052815_092159,0,5.7,0,8.77,-101.4,53.6,53.6,-0.35,-1.41,-2.1,-5.88,25.034,684.9,684.5,0.33,684.4,445,22.2,1.83,118.196,83.314,,,
5/28/2015,15:55:16,0,LTK_052815_092159,0,5.8,0,8.77,-101.6,53.8,53.8,-0.33,-1.3,-2.1,-5.89,25.055,685,684.3,0.33,684.2,445,23.2,1.91,117.504,82.827,,,
5/28/2015,15:55:18,0,LTK_052815_092159,0,5.8,0,8.77,-101.9,54,54,-0.33,-1.33,-2.04,-5.72,25.062,685.2,684.3,0.33,684.3,445,24,1.98,116.807,82.336,,,
5/28/2015,15:55:20,0,LTK_052815_092159,0,5.8,0,8.77,-101.9,54.2,54.2,-0.34,-1.38,-2.06,-5.78,25.066,685,684.1,0.33,684.1,445,24.6,2.03,116.08,81.823,,,
5/28/2015,15:55:22,0,LTK_052815_092159,0,5.8,0,8.78,-102,54.3,54.3,-0.33,-1.32,-2.1,-5.87,25.076,685.1,684.2,0.33,684.1,445,25.2,2.07,115.484,81.403,,,
5/28/2015,15:55:24,0,LTK_052815_092159,0,5.8,0,8.78,-102.1,54.5,54.5,-0.36,-1.45,-2.03,-5.68,25.092,685.4,684.2,0.33,684.1,445,25.5,2.1,114.924,81.01,,,
5/28/2015,15:55:26,0,LTK_052815_092159,0,5.8,0,8.78,-102.3,54.7,54.7,-0.34,-1.35,-2.11,-5.9,25.128,685.5,683.8,0.33,683.6,444,26.4,2.17,113.99,80.352,,,
5/28/2015,15:55:28,0,LTK_052815_092159,0,5.8,0,8.79,-102.6,54.9,54.9,-0.36,-1.43,-2.02,-5.65,25.167,685.4,683.2,0.33,683,444,27.1,2.23,112.993,79.65,,,
5/28/2015,15:55:30,0,LTK_052815_092159,0,5.8,0,8.79,-102.8,55,55,-0.33,-1.32,-2.18,-6.09,25.194,685.9,683.4,0.33,683.2,444,27.9,2.3,112.227,79.111,,,
5/28/2015,15:55:32,0,LTK_052815_092159,0,5.8,0,8.8,-103.3,55.1,55.1,-0.34,-1.36,-2.12,-5.94,25.261,686.3,683,0.33,682.6,444,28.9,2.38,111.242,78.418,,,
5/28/2015,15:55:34,0,LTK_052815_092159,0,5.8,0,8.8,-103.7,55.3,55.3,-0.4,-1.6,-2.09,-5.84,25.299,686.6,682.7,0.33,682.3,444,30.2,2.48,110.44,77.853,,,
5/28/2015,15:55:36,0,LTK_052815_092159,0,5.8,0,8.81,-104,55.4,55.4,-0.38,-1.51,-2.15,-6.01,25.344,687.2,682.7,0.33,682.3,444,31.5,2.58,109.613,77.271,,,
5/28/2015,15:55:38,0,LTK_052815_092159,0,5.8,0,8.81,-104.3,55.6,55.6,-0.3,-1.21,-2.1,-5.88,25.429,687.8,682.3,0.33,681.7,444,32.9,2.7,108.95,76.805,,,
5/28/2015,15:55:40,0,LTK_052815_092159,0,5.8,0,8.83,-105.3,55.5,55.5,-0.32,-1.28,-2.1,-5.87,25.634,688.6,680.5,0.33,679.7,442,34.8,2.85,108.051,76.175,,,
5/28/2015,15:55:42,0,LTK_052815_092159,0,5.8,0,8.84,-105.9,55.6,55.6,-0.31,-1.26,-2.12,-5.94,25.717,689.2,680.1,0.33,679.1,442,37.1,3.02,107.359,75.69,,,
5/28/2015,15:55:44,0,LTK_052815_092159,0,5.8,0,8.85,-106.6,55.7,55.7,-0.25,-0.98,-2.08,-5.83,25.853,689.9,679,0.33,677.8,441,39.5,3.21,106.631,75.18,,,
5/28/2015,15:55:46,0,LTK_052815_092159,0,5.8,0,8.86,-107.1,55.9,55.9,-0.26,-1.04,-2.15,-6.01,25.893,690.7,679.1,0.33,677.9,441,42.1,3.42,105.841,74.624,,,
5/28/2015,15:55:48,0,LTK_052815_092159,0,5.8,0,8.87,-107.5,56.1,56.1,-0.23,-0.92,-2.11,-5.9,25.934,690.8,678.7,0.33,677.5,441,44.5,3.61,104.938,73.988,,,
5/28/2015,15:55:50,0,LTK_052815_092159,0,5.8,0,8.87,-107.9,56.2,56.2,-0.27,-1.08,-2.1,-5.88,25.958,691.2,678.8,0.33,677.5,441,46.2,3.75,103.944,73.288,,,
5/28/2015,15:55:52,0,LTK_052815_092159,0,5.8,0,8.88,-108.1,56.4,56.4,-0.21,-0.84,-2.01,-5.62,25.993,691.2,678.4,0.33,677,441,47.6,3.86,103.101,72.694,,,
5/28/2015,15:55:54,0,LTK_052815_092159,0,5.8,0,8.88,-108.4,56.7,56.7,-0.29,-1.17,-2.07,-5.8,26.024,691.5,678.3,0.33,676.9,441,48.9,3.96,102.347,72.163,,,
5/28/2015,15:55:56,0,LTK_052815_092159,0,5.7,0,8.88,-108.6,57,57,-0.25,-0.99,-2.07,-5.8,26.055,691.6,678,0.33,676.5,441,49.9,4.04,102.08,71.975,,,
5/28/2015,15:55:58,0,LTK_052815_092159,0,5.7,0,8.88,-108.7,57.2,57.2,-0.28,-1.12,-2.05,-5.75,26.079,691.8,677.8,0.33,676.4,441,50.9,4.12,102.078,71.975,,,
5/28/2015,15:56:00,0,LTK_052815_092159,0,5.7,0,8.89,-108.8,57.6,57.6,-0.26,-1.02,-2.09,-5.84,26.081,692,678,0.33,676.5,441,51.6,4.17,102.188,72.052,,,
5/28/2015,15:56:02,0,LTK_052815_092159,0,5.7,0,8.89,-108.8,57.9,57.9,-0.25,-0.99,-2.14,-6,26.083,692.2,678.2,0.33,676.7,441,52.2,4.22,102.332,72.154,,,
5/28/2015,15:56:04,0,LTK_052815_092159,0,5.7,0,8.89,-108.8,58.2,58.2,-0.25,-1.01,-2.08,-5.82,26.068,691.8,678,0.33,676.6,441,52.6,4.25,102.55,72.307,,,
5/28/2015,15:56:06,0,LTK_052815_092159,0,5.8,0,8.89,-108.8,58.5,58.5,-0.27,-1.1,-2.17,-6.07,26.057,691.8,678.1,0.33,676.7,441,52.8,4.27,102.745,72.445,,,
5/28/2015,15:56:08,0,LTK_052815_092159,0,5.8,0,8.89,-108.8,58.8,58.8,-0.31,-1.25,-2.08,-5.82,26.04,691.9,678.4,0.33,677,441,52.9,4.28,103.033,72.647,,,
5/28/2015,15:56:10,0,LTK_052815_092159,0,5.8,0,8.88,-108.7,59.1,59.1,-0.27,-1.08,-2.05,-5.73,26.027,691.8,678.5,0.33,677.1,441,52.8,4.28,103.19,72.758,,,
5/28/2015,15:56:12,0,LTK_052815_092159,0,5.8,0,8.88,-108.7,59.4,59.4,-0.26,-1.03,-2.05,-5.75,26.031,691.8,678.4,0.33,677,441,52.8,4.28,102.644,72.373,,,
5/28/2015,15:56:14,0,LTK_052815_092159,0,5.8,0,8.89,-108.8,59.6,59.6,-0.25,-1,-2.06,-5.77,26.055,691.7,678,0.33,676.6,441,52.9,4.28,102.001,71.92,,,
5/28/2015,15:56:16,0,LTK_052815_092159,0,5.7,0,8.89,-109,59.8,59.8,-0.23,-0.91,-2.1,-5.89,26.081,692.1,678.1,0.33,676.7,441,53.2,4.3,101.608,71.643,,,
5/28/2015,15:56:18,0,LTK_052815_092159,0,5.7,0,8.89,-109.1,60,60,-0.25,-0.99,-2.09,-5.85,26.107,691.9,677.6,0.33,676.1,440,53.5,4.32,101.145,71.318,,,
5/28/2015,15:56:20,0,LTK_052815_092159,0,5.7,0,8.89,-109.3,60.2,60.2,-0.23,-0.9,-2.08,-5.83,26.131,692.3,677.6,0.33,676.1,440,53.8,4.35,100.523,70.879,,,
5/28/2015,15:56:22,0,LTK_052815_092159,0,5.7,0,8.9,-109.4,60.4,60.4,-0.3,-1.19,-2.07,-5.8,26.145,692.2,677.4,0.33,675.9,440,54.1,4.37,100.022,70.526,,,
5/28/2015,15:56:24,0,LTK_052815_092159,0,5.7,0,8.9,-109.6,60.6,60.6,-0.28,-1.11,-2.23,-6.23,26.165,692.3,677.2,0.33,675.7,440,54.5,4.4,99.58,70.215,,,
5/28/2015,15:56:26,0,LTK_052815_092159,0,5.7,0,8.9,-109.8,60.7,60.7,-0.22,-0.88,-2.13,-5.97,26.174,692.4,677.2,0.33,675.6,440,54.8,4.42,99.135,69.902,,,
