1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,pH,pH mV,ORP mV,ORP raw mV,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,ODO % sat,ODO mg/L,Press psi a,Depth m,
7/3/2015,11:31:09,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,26.7,26.7,0.66,2.63,1.15,3.21,24.254,13.7,13.9,0,13.9,9,90,7.54,-1.28,-0.903,
7/3/2015,11:31:11,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,26.5,26.5,0.66,2.65,1.14,3.2,24.267,13.8,13.9,0,14,9,90,7.54,-1.281,-0.903,
7/3/2015,11:31:13,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,26.3,26.3,0.66,2.65,1.33,3.72,24.28,13.8,14,0,14,9,90,7.54,-1.28,-0.903,
7/3/2015,11:31:15,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,26.1,26.1,0.67,2.68,1.38,3.87,24.294,13.8,14,0,14,9,90,7.54,-1.28,-0.903,
7/3/2015,11:31:17,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,25.9,25.9,0.67,2.68,1.38,3.86,24.308,13.7,13.9,0,13.9,9,90,7.54,-1.28,-0.903,
7/3/2015,11:31:19,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,25.7,25.7,0.68,2.73,1.38,3.87,24.325,13.6,13.8,0,13.8,9,90,7.53,-1.28,-0.903,
7/3/2015,11:31:21,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,25.6,25.6,0.67,2.67,1.36,3.82,24.342,13.4,13.5,0,13.6,9,90,7.53,-1.28,-0.902,
7/3/2015,11:31:23,0,site_051915_124203,0,5.4,11.5,9.09,-120.3,25.4,25.4,0.69,2.75,1.36,3.8,24.36,13.2,13.4,0,13.4,9,90,7.53,-1.28,-0.902,
7/3/2015,11:31:25,0,site_051915_124203,0,5.4,11.5,9.1,-120.3,25.2,25.2,0.7,2.79,1.36,3.8,24.378,13.1,13.3,0,13.3,9,90,7.53,-1.28,-0.902,
7/3/2015,11:31:27,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,25,25,0.68,2.73,1.37,3.84,24.396,13.2,13.3,0,13.3,9,90,7.52,-1.279,-0.902,
7/3/2015,11:31:29,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,24.9,24.9,0.67,2.69,1.36,3.82,24.415,13.2,13.4,0,13.4,9,90,7.52,-1.279,-0.902,
7/3/2015,11:31:31,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,24.7,24.7,0.7,2.79,1.37,3.84,24.434,13.3,13.5,0,13.5,9,90,7.52,-1.279,-0.902,
7/3/2015,11:31:33,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,24.5,24.5,0.68,2.71,1.35,3.77,24.451,13.4,13.5,0,13.5,9,90,7.52,-1.279,-0.902,
7/3/2015,11:31:35,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,24.4,24.4,0.66,2.64,1.35,3.79,24.469,13.4,13.6,0,13.6,9,90,7.52,-1.279,-0.902,
7/3/2015,11:31:37,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,24.2,24.2,0.67,2.69,1.37,3.83,24.487,13.6,13.7,0,13.8,9,90,7.51,-1.279,-0.902,
7/3/2015,11:31:39,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,24.1,24.1,0.65,2.6,1.37,3.83,24.505,13.7,13.8,0,13.8,9,90.1,7.51,-1.279,-0.902,
7/3/2015,11:31:41,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,23.9,23.9,0.65,2.59,1.35,3.78,24.521,13.6,13.7,0,13.7,9,90.1,7.51,-1.279,-0.902,
7/3/2015,11:31:43,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,23.8,23.8,0.61,2.45,1.36,3.81,24.538,13.6,13.7,0,13.7,9,90.1,7.51,-1.279,-0.902,
7/3/2015,11:31:45,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,23.7,23.7,0.59,2.37,1.34,3.76,24.554,13.5,13.7,0,13.7,9,90.1,7.51,-1.279,-0.902,
7/3/2015,11:31:47,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,23.5,23.5,0.58,2.32,1.34,3.74,24.57,13.5,13.6,0,13.6,9,90.1,7.5,-1.279,-0.902,
7/3/2015,11:31:49,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,23.3,23.3,0.61,2.42,1.34,3.76,24.587,13.5,13.6,0,13.6,9,90.1,7.5,-1.279,-0.902,
7/3/2015,11:31:51,0,site_051915_124203,0,5.4,11.5,9.1,-120.4,23.1,23.1,0.6,2.38,1.34,3.77,24.608,13.4,13.5,0,13.5,9,90.1,7.5,-1.279,-0.902,
7/3/2015,11:31:53,0,site_051915_124203,0,5.4,11.5,9.09,-120.4,23,23,0.63,2.5,1.35,3.77,24.625,13.4,13.5,0,13.5,9,90.1,7.5,-1.279,-0.902,
7/3/2015,11:31:55,0,site_051915_124203,0,5.4,11.5,9.09,-120.5,22.8,22.8,0.62,2.48,1.35,3.77,24.642,13.5,13.6,0,13.6,9,90.1,7.49,-1.279,-0.902,
7/3/2015,11:31:57,0,site_051915_124203,0,5.4,11.5,9.09,-120.5,22.6,22.6,0.64,2.56,1.35,3.79,24.656,13.5,13.6,0,13.6,9,90,7.49,-1.279,-0.902,
7/3/2015,11:31:59,0,site_051915_124203,0,5.4,11.5,9.09,-120.5,22.5,22.5,0.63,2.53,1.41,3.94,24.678,13.6,13.6,0,13.7,9,90,7.49,-1.279,-0.902,
7/3/2015,11:32:01,0,site_051915_124203,0,5.4,11.5,9.09,-120.5,22.3,22.3,0.65,2.61,1.43,4.01,24.694,13.5,13.6,0,13.6,9,90,7.48,-1.279,-0.902,
7/3/2015,11:32:03,0,site_051915_124203,0,5.4,11.5,9.09,-120.5,22.2,22.2,0.63,2.52,1.43,4.02,24.71,13.4,13.5,0,13.5,9,90,7.48,-1.279,-0.902,
7/3/2015,11:32:05,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,22,22,0.65,2.59,1.46,4.09,24.725,13.4,13.4,0,13.4,9,90,7.48,-1.279,-0.902,
7/3/2015,11:32:07,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,21.9,21.9,0.65,2.59,1.46,4.09,24.74,13.4,13.4,0,13.4,9,90,7.48,-1.279,-0.902,
7/3/2015,11:32:09,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,21.7,21.7,0.62,2.47,1.46,4.09,24.754,13.3,13.3,0,13.4,9,90,7.48,-1.279,-0.902,
7/3/2015,11:32:11,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,21.6,21.6,0.63,2.5,1.46,4.08,24.767,13.2,13.2,0,13.2,9,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:13,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,21.4,21.4,0.64,2.55,1.48,4.14,24.782,13.1,13.2,0,13.2,9,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:15,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,21.3,21.3,0.65,2.6,1.48,4.14,24.794,13.1,13.1,0,13.1,9,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:17,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,21.1,21.1,0.65,2.58,1.45,4.05,24.807,13,13,0,13,8,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:19,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,21,21,0.66,2.62,1.42,3.98,24.819,12.9,12.9,0,13,8,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:21,0,site_051915_124203,0,5.4,11.5,9.1,-120.5,20.8,20.8,0.65,2.6,1.43,4,24.831,12.8,12.9,0,12.9,8,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:23,0,site_051915_124203,0,5.4,11.5,9.1,-120.6,20.7,20.7,0.64,2.58,1.43,4.01,24.843,12.8,12.8,0,12.8,8,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:25,0,site_051915_124203,0,5.4,11.5,9.1,-120.6,20.5,20.5,0.66,2.65,1.44,4.02,24.854,12.9,12.9,0,12.9,8,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:27,0,site_051915_124203,0,5.4,11.5,9.1,-120.6,20.4,20.4,0.65,2.59,1.45,4.05,24.865,13,13,0,13,8,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:29,0,site_051915_124203,0,5.4,11.5,9.1,-120.6,20.2,20.2,0.66,2.62,1.47,4.11,24.876,13.1,13.1,0,13.1,9,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:31,0,site_051915_124203,0,5.4,11.5,9.1,-120.6,20,20,0.66,2.66,1.46,4.09,24.886,13.2,13.2,0,13.2,9,90.1,7.47,-1.279,-0.902,
7/3/2015,11:32:33,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,19.9,19.9,0.68,2.74,1.47,4.11,24.897,13.3,13.4,0,13.4,9,90.1,7.46,-1.279,-0.902,
7/3/2015,11:32:35,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,19.7,19.7,0.68,2.74,1.48,4.15,24.908,13.4,13.5,0,13.5,9,90.1,7.46,-1.279,-0.902,
7/3/2015,11:32:37,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,19.5,19.5,0.68,2.71,1.47,4.1,24.918,13.6,13.6,0,13.6,9,90.2,7.46,-1.279,-0.902,
7/3/2015,11:32:39,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,19.4,19.4,0.69,2.76,1.48,4.13,24.926,13.6,13.6,0,13.6,9,90.2,7.46,-1.279,-0.902,
7/3/2015,11:32:41,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,19.2,19.2,0.68,2.73,1.46,4.09,24.937,13.7,13.7,0,13.7,9,90.2,7.46,-1.279,-0.902,
7/3/2015,11:32:43,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,19,19,0.67,2.68,1.48,4.14,24.951,13.8,13.8,0,13.8,9,90.2,7.46,-1.279,-0.902,
7/3/2015,11:32:45,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,18.8,18.8,0.66,2.62,1.47,4.11,24.963,13.9,13.9,0,13.9,9,90.2,7.46,-1.279,-0.902,
7/3/2015,11:32:47,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,18.6,18.6,0.64,2.57,1.46,4.08,24.974,13.8,13.8,0,13.8,9,90.2,7.46,-1.279,-0.902,
7/3/2015,11:32:49,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,18.5,18.5,0.66,2.65,1.44,4.04,24.985,13.8,13.8,0,13.8,9,90.2,7.46,-1.279,-0.902,
7/3/2015,11:32:51,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,18.4,18.4,0.64,2.57,1.44,4.04,24.996,13.7,13.7,0,13.7,9,90.2,7.46,-1.278,-0.902,
7/3/2015,11:32:53,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,18.2,18.2,0.62,2.49,1.47,4.1,25.007,13.5,13.5,0,13.5,9,90.2,7.46,-1.278,-0.901,
7/3/2015,11:32:55,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,18.1,18.1,0.61,2.46,1.48,4.15,25.019,13.4,13.4,0,13.4,9,90.2,7.45,-1.278,-0.901,
7/3/2015,11:32:57,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,17.9,17.9,0.62,2.5,1.5,4.19,25.03,13.3,13.3,0,13.3,9,90.2,7.45,-1.278,-0.901,
7/3/2015,11:32:59,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,17.8,17.8,0.62,2.48,1.51,4.22,25.041,13.3,13.3,0,13.3,9,90.2,7.45,-1.278,-0.901,
7/3/2015,11:33:01,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,17.6,17.6,0.62,2.5,1.5,4.2,25.053,13.2,13.1,0,13.1,9,90.2,7.45,-1.278,-0.901,
7/3/2015,11:33:03,0,site_051915_124203,0,5.4,11.5,9.09,-120.6,17.5,17.5,0.65,2.61,1.48,4.16,25.064,13.2,13.2,0,13.1,9,90.2,7.44,-1.278,-0.901,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
