1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,,
Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,pH,pH mV,ORP mV,ORP raw mV,Chlorophyll RFU,Chlorophyll µg/L,BGA-PC RFU,BGA-PC µg/L,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,ODO % sat,ODO mg/L,Turbidity FNU,TSS mg/L,Press psi a,Depth m,,
4/28/2016,10:59:47,0,LTM,0,5.6,0,8.76,-137.4,-96.5,-96.5,-0.3,-1.2,-2.17,-6.07,26.305,696.2,679.2,0.33,677.4,441,54.4,4.39,-0.81,0,79.522,56.075,,
4/28/2016,10:59:49,0,LTM,0,5.6,0,8.77,-137.8,-95.5,-95.5,-0.34,-1.34,-2.11,-5.92,26.575,698.6,678.2,0.33,676,441,57.8,4.65,-0.87,0,78.051,55.042,,
4/28/2016,10:59:51,0,LTM,0,5.6,0,8.78,-138.3,-94.4,-94.4,-0.35,-1.41,-2.06,-5.77,26.868,701.5,677.3,0.33,674.7,440,62.1,4.97,-0.85,0,76.412,53.89,,
4/28/2016,10:59:53,0,LTM,0,5.7,0,8.78,-138.9,-93.2,-93.2,-0.31,-1.24,-2.1,-5.87,27.179,704.2,676.1,0.33,673.1,439,67.1,5.33,-0.81,0,74.374,52.458,,
4/28/2016,10:59:55,0,LTM,0,5.7,0,8.79,-139.4,-91.9,-91.9,-0.3,-1.2,-2.12,-5.94,27.376,706.1,675.4,0.33,672.2,439,72.3,5.72,-0.8,0,72.524,51.156,,
4/28/2016,10:59:57,0,LTM,0,5.7,0,8.8,-140,-90.6,-90.6,-0.29,-1.17,-2.04,-5.72,27.477,706.9,675,0.33,671.6,439,76.6,6.05,-0.8,0,70.965,50.059,,
4/28/2016,10:59:59,0,LTM,0,5.7,0,8.81,-140.5,-89.3,-89.3,-0.3,-1.22,-2.08,-5.83,27.509,707.4,675,0.33,671.6,439,80.2,6.32,-0.72,0,69.193,48.809,,
4/28/2016,11:00:01,0,LTM,0,5.7,0,8.82,-140.9,-88.2,-88.2,-0.33,-1.32,-2.05,-5.73,27.54,707.4,674.7,0.33,671.2,439,82.8,6.52,-0.76,0,67.633,47.709,,
4/28/2016,11:00:03,0,LTM,0,5.7,0,8.83,-141.4,-87.3,-87.3,-0.28,-1.1,-2.12,-5.93,27.561,707.7,674.7,0.33,671.1,439,84.7,6.67,-0.74,0,66.048,46.592,,
4/28/2016,11:00:05,0,LTM,0,5.7,0,8.84,-141.9,-86.5,-86.5,-0.28,-1.14,-2.15,-6.02,27.594,707.6,674.2,0.33,670.6,438,86.1,6.78,-0.64,0,64.386,45.42,,
4/28/2016,11:00:07,0,LTM,0,5.7,0,8.84,-142.3,-85.8,-85.8,-0.28,-1.11,-2.06,-5.76,27.617,707.8,674.1,0.33,670.5,438,87.3,6.87,-0.59,0,62.749,44.265,,
4/28/2016,11:00:09,0,LTM,0,5.7,0,8.85,-142.7,-85.1,-85.1,-0.3,-1.2,-2.09,-5.85,27.651,708,673.9,0.33,670.2,438,88.4,6.95,-0.67,0,61.199,43.172,,
4/28/2016,11:00:11,0,LTM,0,5.7,0,8.86,-143.1,-84.6,-84.6,-0.25,-1,-2.08,-5.84,27.78,706.3,670.8,0.32,667,436,89.6,7.04,-0.78,0,59.292,41.828,,
4/28/2016,11:00:13,0,LTM,0,5.7,0,8.86,-143.4,-83.8,-83.8,-0.26,-1.04,-2.08,-5.84,27.809,705.6,669.6,0.32,665.8,435,91,7.13,-0.83,0,57.923,40.864,,
4/28/2016,11:00:15,0,LTM,0,5.7,0,8.87,-143.6,-83.1,-83.1,-0.24,-0.98,-2.07,-5.81,27.815,705.9,669.9,0.32,666,435,92.2,7.23,-0.71,0,56.489,39.852,,
4/28/2016,11:00:17,0,LTM,0,5.7,0,8.87,-143.7,-82.3,-82.3,-0.34,-1.36,-2.14,-6,27.818,705.7,669.7,0.32,665.8,435,93,7.29,-0.88,0,55.218,38.956,,
4/28/2016,11:00:19,0,LTM,0,5.7,0,8.87,-143.9,-81.6,-81.6,-0.27,-1.08,-2.08,-5.82,27.819,705.8,669.7,0.32,665.8,435,93.7,7.34,-0.77,0,53.854,37.994,,
4/28/2016,11:00:21,0,LTM,0,5.7,0,8.87,-144,-80.9,-80.9,-0.28,-1.11,-2.08,-5.82,27.821,705.7,669.6,0.32,665.7,435,94.2,7.39,-0.84,0,52.775,37.233,,
4/28/2016,11:00:23,0,LTM,0,5.6,0,8.88,-144.2,-80.3,-80.3,-0.29,-1.15,-2.16,-6.05,27.823,705.9,669.8,0.32,665.9,435,94.6,7.42,-0.82,0,51.413,36.271,,
4/28/2016,11:00:25,0,LTM,0,5.6,0,8.88,-144.3,-79.7,-79.7,-0.3,-1.18,-2.04,-5.71,27.825,705.7,669.6,0.32,665.7,435,95,7.45,-0.73,0,49.886,35.195,,
4/28/2016,11:00:27,0,LTM,0,5.6,0,8.88,-144.4,-79,-79,-0.26,-1.05,-2.16,-6.05,27.825,706,669.8,0.32,665.9,435,95.3,7.47,-0.77,0,48.206,34.009,,
4/28/2016,11:00:29,0,LTM,0,5.6,0,8.88,-144.5,-78.5,-78.5,-0.3,-1.19,-2.08,-5.82,27.825,705.8,669.7,0.32,665.8,435,95.6,7.5,-0.83,0,44.8,31.606,,
4/28/2016,11:00:31,0,LTM,0,5.6,0,8.88,-144.6,-78,-78,-0.25,-1,-2.13,-5.97,27.825,705.7,669.6,0.32,665.7,435,95.9,7.52,-0.75,0,43.727,30.849,,
4/28/2016,11:00:33,0,LTM,0,5.4,0,8.89,-144.7,-77.5,-77.5,-0.26,-1.03,-2.09,-5.84,27.828,705.9,669.7,0.32,665.8,435,96.1,7.53,-0.78,0,41.267,29.114,,
4/28/2016,11:00:35,0,LTM,0,5.4,0,8.89,-144.8,-77.1,-77.1,-0.24,-0.97,-2.1,-5.88,27.827,705.7,669.6,0.32,665.7,435,96.3,7.55,-0.8,0,40.225,28.379,,
4/28/2016,11:00:37,0,LTM,0,5.4,0,8.89,-145,-76.7,-76.7,-0.26,-1.05,-2.18,-6.09,27.827,705.6,669.4,0.32,665.5,435,96.5,7.57,-0.74,0,38.712,27.312,,
4/28/2016,11:00:39,0,LTM,0,5.4,0,8.89,-145.1,-76.3,-76.3,-0.24,-0.97,-2.04,-5.72,27.827,705.6,669.5,0.32,665.6,435,96.7,7.58,-0.75,0,37.601,26.528,,
4/28/2016,11:00:41,0,LTM,0,5.4,0,8.89,-145.2,-75.9,-75.9,-0.31,-1.24,-2.04,-5.72,27.828,705.8,669.6,0.32,665.7,435,96.8,7.59,-0.72,0,36.489,25.743,,
4/28/2016,11:00:43,0,LTM,0,5.5,0,8.9,-145.3,-75.6,-75.6,-0.26,-1.04,-2.16,-6.04,27.828,705.6,669.5,0.32,665.6,435,96.9,7.6,-0.76,0,35.762,25.23,,
4/28/2016,11:00:45,0,LTM,0,5.5,0,8.9,-145.4,-75.3,-75.3,-0.28,-1.13,-2.16,-6.05,27.827,705.8,669.6,0.32,665.7,435,97.1,7.61,-0.75,0,35.107,24.769,,
4/28/2016,11:00:47,0,LTM,0,5.5,0,8.9,-145.5,-75,-75,-0.29,-1.14,-2.11,-5.9,27.827,705.7,669.5,0.32,665.6,435,97.1,7.61,-0.78,0,34.463,24.314,,
4/28/2016,11:00:49,0,LTM,0,5.5,0,8.9,-145.6,-74.7,-74.7,-0.28,-1.13,-2.13,-5.97,27.827,705.7,669.5,0.32,665.7,435,97.3,7.62,-0.71,0,33.699,23.775,,
4/28/2016,11:00:51,0,LTM,0,5.5,0,8.9,-145.7,-74.4,-74.4,-0.26,-1.05,-2.09,-5.86,27.828,705.7,669.6,0.32,665.7,435,97.4,7.63,-0.81,0,32.661,23.043,,
4/28/2016,11:00:53,0,LTM,0,5.4,0,8.91,-145.8,-74.1,-74.1,-0.23,-0.9,-2.08,-5.82,27.829,705.9,669.7,0.32,665.8,435,97.5,7.64,-0.79,0,32.01,22.583,,
4/28/2016,11:00:55,0,LTM,0,5.4,0,8.91,-145.9,-73.8,-73.8,-0.19,-0.77,-2.13,-5.98,27.83,705.6,669.4,0.32,665.5,435,97.5,7.65,-0.69,0,31.88,22.492,,
4/28/2016,11:00:57,0,LTM,0,5.4,0,8.91,-145.9,-73.6,-73.6,-0.25,-1.01,-2.15,-6.03,27.83,705.7,669.5,0.32,665.6,435,97.6,7.65,-0.88,0,31.74,22.393,,
4/28/2016,11:00:59,0,LTM,0,5.4,0,8.91,-146,-73.3,-73.3,-0.26,-1.03,-2.1,-5.89,27.83,705.7,669.5,0.32,665.6,435,97.7,7.66,-0.8,0,30.977,21.855,,
4/28/2016,11:01:01,0,LTM,0,5.4,0,8.91,-146.1,-73.1,-73.1,-0.25,-1,-2.01,-5.63,27.829,705.5,669.3,0.32,665.4,435,97.8,7.67,-0.7,0,30.095,21.233,,
4/28/2016,11:01:03,0,LTM,0,5.4,0,8.91,-146.2,-72.8,-72.8,-0.31,-1.24,-2.12,-5.94,27.829,705.6,669.5,0.32,665.6,435,98,7.68,-0.76,0,29.165,20.576,,
4/28/2016,11:01:05,0,LTM,0,5.4,0,8.91,-146.2,-72.6,-72.6,-0.28,-1.11,-2.14,-5.99,27.829,705.8,669.6,0.32,665.7,435,98,7.69,-0.82,0,28.508,20.113,,
4/28/2016,11:01:07,0,LTM,0,5.4,0,8.91,-146.3,-72.4,-72.4,-0.26,-1.05,-2.17,-6.08,27.83,705.5,669.3,0.32,665.4,435,98.2,7.7,-0.87,0,27.541,19.43,,
4/28/2016,11:01:09,0,LTM,0,5.4,0,8.91,-146.4,-72.2,-72.2,-0.28,-1.13,-2.07,-5.79,27.83,705.7,669.5,0.32,665.6,435,98.2,7.7,-0.76,0,26.226,18.503,,
4/28/2016,11:01:11,0,LTM,0,5.4,0,8.92,-146.4,-72,-72,-0.34,-1.36,-2.11,-5.92,27.83,705.8,669.6,0.32,665.7,435,98.4,7.71,-0.8,0,25.116,17.72,,
4/28/2016,11:01:13,0,LTM,0,5.5,0,8.92,-146.4,-71.7,-71.7,-0.2,-0.8,-2.11,-5.9,27.829,705.5,669.3,0.32,665.4,435,98.5,7.72,-0.77,0,23.812,16.8,,
4/28/2016,11:01:15,0,LTM,0,5.5,0,8.92,-146.5,-71.5,-71.5,-0.25,-0.99,-2.09,-5.85,27.83,705.5,669.3,0.32,665.4,435,98.6,7.73,-0.72,0,22.637,15.971,,
4/28/2016,11:01:17,0,LTM,0,5.5,0,8.92,-146.6,-71.3,-71.3,-0.25,-1,-2.12,-5.94,27.83,705.6,669.5,0.32,665.6,435,98.7,7.74,-0.9,0,21.482,15.156,,
4/28/2016,11:01:19,0,LTM,0,5.5,0,8.92,-146.6,-71.1,-71.1,-0.26,-1.06,-2.14,-6,27.831,705.7,669.5,0.32,665.6,435,98.9,7.75,-0.82,0,20.332,14.345,,
4/28/2016,11:01:21,0,LTM,0,5.5,0,8.92,-146.6,-70.8,-70.8,-0.21,-0.85,-2.05,-5.75,27.833,705.5,669.3,0.32,665.4,435,99,7.76,-0.76,0,18.809,13.27,,
4/28/2016,11:01:23,0,LTM,0,5.4,0,8.92,-146.6,-70.6,-70.6,-0.23,-0.9,-2.12,-5.94,27.833,705.7,669.5,0.32,665.6,435,99.2,7.77,-0.75,0,17.427,12.296,,
4/28/2016,11:01:25,0,LTM,0,5.4,0,8.92,-146.7,-70.4,-70.4,-0.23,-0.9,-2.1,-5.88,27.836,705.6,669.3,0.32,665.4,435,99.3,7.78,-0.76,0,15.886,11.208,,
4/28/2016,11:01:27,0,LTM,0,5.4,0,8.92,-146.7,-70.2,-70.2,-0.26,-1.03,-2.18,-6.12,27.839,705.8,669.5,0.32,665.6,435,99.5,7.79,-0.67,0,14.464,10.205,,
4/28/2016,11:01:29,0,LTM,0,5.4,0,8.92,-146.7,-70,-70,-0.25,-1.01,-2.11,-5.91,27.842,706,669.7,0.32,665.8,435,99.7,7.81,-0.76,0,13.04,9.2,,
4/28/2016,11:01:31,0,LTM,0,5.4,0,8.92,-146.7,-69.8,-69.8,-0.27,-1.1,-2.14,-6,27.846,705.8,669.4,0.32,665.5,435,99.8,7.82,-0.78,0,11.673,8.236,,
4/28/2016,11:01:33,0,LTM,0,5.4,0,8.92,-146.7,-69.7,-69.7,-0.28,-1.1,-2.19,-6.13,27.849,705.9,669.5,0.32,665.6,435,99.9,7.83,-0.75,0,10.174,7.178,,
4/28/2016,11:01:35,0,LTM,0,5.4,0,8.92,-146.8,-69.5,-69.5,-0.3,-1.19,-2.12,-5.92,27.854,706,669.5,0.32,665.6,435,100.1,7.84,-0.83,0,8.898,6.278,,
4/28/2016,11:01:37,0,LTM,0,5.4,0,8.92,-146.8,-69.3,-69.3,-0.27,-1.06,-2.07,-5.79,27.86,706.2,669.6,0.32,665.6,435,100.2,7.85,-0.82,0,7.673,5.414,,
4/28/2016,11:01:39,0,LTM,0,5.4,0,8.92,-146.8,-69.2,-69.2,-0.32,-1.28,-2.18,-6.11,27.87,706.2,669.5,0.32,665.6,435,100.3,7.86,-0.77,0,6.437,4.542,,
4/28/2016,11:01:41,0,LTM,0,5.4,0,8.92,-146.9,-69,-69,-0.27,-1.1,-2.1,-5.88,27.877,706.3,669.5,0.32,665.5,435,100.4,7.86,-0.76,0,5.464,3.855,,
4/28/2016,11:01:43,0,LTM,0,5.7,0,8.92,-146.9,-68.9,-68.9,-0.31,-1.23,-2.09,-5.85,27.89,706.7,669.7,0.32,665.7,435,100.5,7.87,-0.72,0,4.312,3.042,,
4/28/2016,11:01:45,0,LTM,0,5.7,0,8.92,-146.9,-68.8,-68.8,-0.3,-1.19,-2.12,-5.93,27.89,706.3,669.4,0.32,665.4,435,100.5,7.87,-0.73,0,3.92,2.765,,
4/28/2016,11:01:47,0,LTM,0,5.7,0,8.92,-146.9,-68.6,-68.6,-0.3,-1.22,-2.2,-6.15,27.889,706.3,669.4,0.32,665.4,435,100.5,7.87,-0.86,0,4.508,3.181,,
4/28/2016,11:01:49,0,LTM,0,5.7,0,8.93,-147,-68.6,-68.6,-0.27,-1.07,-2.12,-5.94,27.893,706.7,669.7,0.32,665.7,435,100.5,7.87,-0.86,0,3.724,2.627,,
4/28/2016,11:01:51,0,LTM,0,5.7,0,8.93,-147.1,-68.5,-68.5,-0.36,-1.44,-2.2,-6.15,27.894,706.6,669.6,0.32,665.6,435,100.6,7.88,-0.76,0,2.631,1.856,,
4/28/2016,11:01:53,0,LTM,0,5.6,0,8.93,-147,-68.4,-68.4,-0.31,-1.25,-2.2,-6.16,27.898,706.7,669.6,0.32,665.6,435,100.7,7.88,-0.78,0,1.32,0.931,,
4/28/2016,11:01:55,0,LTM,0,5.6,0,8.93,-147.1,-68.3,-68.3,-0.28,-1.1,-2.1,-5.87,27.896,706.7,669.6,0.32,665.6,435,100.7,7.89,-0.82,0,-0.09,-0.064,,
4/28/2016,11:01:57,0,LTM,0,5.6,0,8.93,-147.1,-68.2,-68.2,-0.29,-1.15,-2.1,-5.89,27.897,706.6,669.6,0.32,665.6,435,100.8,7.89,-0.86,0,-0.508,-0.358,,
4/28/2016,11:01:59,0,LTM,0,5.6,0,8.93,-147.1,-68,-68,-0.33,-1.31,-2.12,-5.95,27.898,706.6,669.5,0.32,665.5,435,100.8,7.89,-0.81,0,-0.706,-0.498,,
4/28/2016,11:02:01,0,LTM,0,5.6,0,9,-151.3,-70,-70,0.56,2.23,-0.77,-2.14,27.884,329.2,312,0.15,310.1,203,100.9,7.9,29.81,561,-1.362,-0.961,,
4/28/2016,11:02:03,0,LTM,0,5.7,0,8.04,-98.1,-67.5,-67.5,5.13,20.51,2.28,6.4,27.63,20.7,19.7,0.01,19.6,13,100.3,7.87,2.84,6,-1.363,-0.962,,
4/28/2016,11:02:05,0,LTM,0,5.7,0,7.05,-43,-54.4,-54.4,2.14,8.57,-0.29,-0.82,27.315,18.9,18.1,0.01,18,12,99.2,7.84,3.58,10,-1.359,-0.959,,
4/28/2016,11:02:07,0,LTM,0,5.7,0,7.36,-60.2,-36.4,-36.4,0.48,1.91,-0.24,-0.67,27.083,24.9,23.9,0.01,23.8,16,97.9,7.77,12.85,108,-1.358,-0.958,,
4/28/2016,11:02:09,0,LTM,0,5.7,0,7.88,-89.1,-40.9,-40.9,0.32,1.27,-0.35,-0.98,27.022,22.4,21.6,0.01,21.5,14,97.8,7.79,14.9,144,-1.359,-0.959,,
4/28/2016,11:02:11,0,LTM,0,5.7,0,7.49,-67.5,-42.3,-42.3,0.39,1.55,-0.01,-0.02,26.969,18.8,18.1,0.01,18,12,98.3,7.83,15.05,147,-1.358,-0.958,,
4/28/2016,11:02:13,0,LTM,0,5.7,0,7.39,-61.7,-44.1,-44.1,0.42,1.67,-0.29,-0.82,26.925,27.5,26.5,0.01,26.4,17,98.4,7.85,14.22,131,-1.357,-0.957,,
4/28/2016,11:02:15,0,LTM,0,5.7,0,7.42,-63.6,-45.5,-45.5,0.34,1.37,-0.2,-0.56,26.722,24.5,23.7,0.01,23.6,15,97.8,7.82,14.32,133,-1.356,-0.957,,
4/28/2016,11:02:17,0,LTM,0,5.7,0,7.4,-62.3,-38.4,-38.4,0.29,1.15,-0.23,-0.65,26.59,24.9,24.1,0.01,24.1,16,97.9,7.85,14.8,142,-1.357,-0.957,,
4/28/2016,11:02:19,0,LTM,0,5.7,0,7.19,-51,-37.3,-37.3,0.39,1.57,-0.1,-0.27,26.453,22.1,21.5,0.01,21.5,14,98,7.88,13.97,127,-1.357,-0.957,,
4/28/2016,11:02:21,0,LTM,0,5.7,0,7.45,-65,-36.9,-36.9,0.4,1.62,-0.06,-0.17,26.437,22.1,21.5,0.01,21.5,14,98,7.89,14.43,135,-1.359,-0.959,,
4/28/2016,11:02:23,0,LTM,0,5.7,0,7.33,-58.4,-37.9,-37.9,0.37,1.48,-0.16,-0.45,26.399,21,20.5,0.01,20.4,13,97.8,7.88,15.33,152,-1.358,-0.958,,
4/28/2016,11:02:25,0,LTM,0,5.7,0,7.33,-58.4,-38.4,-38.4,0.35,1.4,-0.29,-0.81,26.317,22.2,21.6,0.01,21.6,14,97.6,7.87,14.48,136,-1.358,-0.958,,
4/28/2016,11:02:27,0,LTM,0,5.7,0,7.18,-50.5,-39,-39,0.28,1.13,-0.2,-0.56,26.226,22.5,22,0.01,22,14,97.4,7.87,15.06,147,-1.356,-0.956,,
4/28/2016,11:02:29,0,LTM,0,5.7,0,7.02,-41.4,-39.4,-39.4,0.35,1.4,-0.19,-0.52,26.131,21.9,21.5,0.01,21.4,14,97.3,7.87,14.31,133,-1.357,-0.957,,
4/28/2016,11:02:31,0,LTM,0,5.7,0,6.93,-36.4,-40.1,-40.1,0.32,1.28,-0.21,-0.58,26.041,21.7,21.3,0.01,21.2,14,97.3,7.88,14.61,138,-1.357,-0.957,,
4/28/2016,11:02:33,0,LTM,0,5.7,0,7.27,-55.2,-41.2,-41.2,0.37,1.47,-0.21,-0.59,25.96,19.6,19.2,0.01,19.2,12,97.4,7.9,14.61,138,-1.358,-0.958,,
4/28/2016,11:02:35,0,LTM,0,5.7,0,6.92,-35.7,-42,-42,0.27,1.09,-0.34,-0.94,25.889,23.7,23.3,0.01,23.3,15,97.3,7.91,14.54,137,-1.356,-0.957,,
4/28/2016,11:02:37,0,LTM,0,5.7,0,7.37,-60.8,-42.9,-42.9,0.37,1.49,-0.32,-0.89,25.801,22.4,22,0.01,22,14,97.3,7.91,14.55,137,-1.357,-0.957,,
4/28/2016,11:02:39,0,LTM,0,5.7,0,7.27,-55.3,-42.8,-42.8,0.38,1.5,-0.18,-0.5,25.741,21.6,21.3,0.01,21.2,14,97.3,7.93,14.28,132,-1.358,-0.958,,
4/28/2016,11:02:41,0,LTM,0,5.7,0,7.21,-51.8,-41.5,-41.5,0.39,1.56,-0.22,-0.61,25.693,24.8,24.5,0.01,24.4,16,97.5,7.95,14.58,138,-1.356,-0.956,,
4/28/2016,11:02:43,0,LTM,0,5.7,0,7.47,-66.4,-40,-40,0.19,0.76,-0.15,-0.41,25.613,23.5,23.2,0.01,23.2,15,97.1,7.93,14.43,135,-1.357,-0.957,,
4/28/2016,11:02:45,0,LTM,0,5.7,0,7.11,-46.5,-36.2,-36.2,0.34,1.37,-0.26,-0.72,25.539,23.1,22.9,0.01,22.9,15,97,7.93,14.56,137,-1.357,-0.957,,
4/28/2016,11:02:47,0,LTM,0,5.7,0,7.25,-54.1,-38.5,-38.5,0.32,1.27,-0.26,-0.74,25.453,23.9,23.7,0.01,23.7,15,97,7.95,14.21,131,-1.357,-0.957,,
4/28/2016,11:02:49,0,LTM,0,5.7,0,7.46,-65.4,-37.2,-37.2,0.42,1.69,-0.21,-0.58,25.421,19.8,19.7,0.01,19.6,13,97.4,7.99,13.87,125,-1.357,-0.957,,
4/28/2016,11:02:51,0,LTM,0,5.7,0,7.55,-70.3,-36.5,-36.5,0.37,1.46,0,-0.01,25.441,19.2,19.1,0.01,19,12,97.8,8.02,14.73,140,-1.358,-0.958,,
4/28/2016,11:02:53,0,LTM,0,5.7,0,7.61,-73.9,-36.1,-36.1,0.37,1.49,-0.24,-0.66,25.456,19.3,19.1,0.01,19.1,12,97.7,8,14.85,143,-1.357,-0.957,,
4/28/2016,11:02:55,0,LTM,0,5.7,0,7.61,-73.6,-36.4,-36.4,0.3,1.21,0.03,0.08,25.455,18.2,18,0.01,18,12,97.8,8.02,13.83,124,-1.357,-0.957,,
4/28/2016,11:02:57,0,LTM,0,5.7,0,7.89,-89.2,-34.4,-34.4,0.47,1.87,-0.13,-0.38,25.455,19.8,19.7,0.01,19.6,13,97.8,8.02,14.06,128,-1.356,-0.957,,
4/28/2016,11:02:59,0,LTM,0,5.7,0,7.76,-81.8,-32.2,-32.2,0.41,1.65,-0.2,-0.56,25.465,18.3,18.1,0.01,18.1,12,98,8.03,15.05,146,-1.357,-0.957,,
4/28/2016,11:03:01,0,LTM,0,5.7,0,7.94,-92,-31.1,-31.1,0.29,1.16,-0.09,-0.24,25.481,18.7,18.5,0.01,18.5,12,98.2,8.05,14.99,145,-1.357,-0.957,,
4/28/2016,11:03:03,0,LTM,0,5.7,0,7.55,-70.6,-30.3,-30.3,0.38,1.52,-0.27,-0.75,25.488,18.2,18,0.01,18,12,98.3,8.05,14.7,140,-1.358,-0.958,,
4/28/2016,11:03:05,0,LTM,0,5.7,0,7.7,-78.6,-30.8,-30.8,0.25,1,-0.13,-0.36,25.493,19.1,19,0.01,18.9,12,98.3,8.05,14.71,140,-1.357,-0.957,,
4/28/2016,11:03:07,0,LTM,0,5.7,0,7.38,-61.2,-29.3,-29.3,0.26,1.06,-0.11,-0.3,25.499,18.5,18.4,0.01,18.4,12,98.4,8.05,14.61,138,-1.357,-0.957,,
4/28/2016,11:03:09,0,LTM,0,5.7,0,7.38,-61.1,-32.7,-32.7,0.34,1.35,-0.1,-0.27,25.483,18.7,18.5,0.01,18.5,12,98.1,8.03,14.94,144,-1.357,-0.957,,
4/28/2016,11:03:11,0,LTM,0,5.7,0,7.18,-50,-35.4,-35.4,0.32,1.26,-0.14,-0.39,25.463,18.5,18.3,0.01,18.3,12,97.9,8.02,14.65,139,-1.356,-0.957,,
4/28/2016,11:03:13,0,LTM,0,5.7,0,7.47,-66.3,-34.6,-34.6,0.31,1.23,-0.2,-0.55,25.443,20.7,20.6,0.01,20.5,13,98,8.04,14.49,136,-1.357,-0.957,,
4/28/2016,11:03:15,0,LTM,0,5.7,0,7.14,-48,-35.6,-35.6,0.27,1.08,-0.26,-0.72,25.422,19.8,19.7,0.01,19.6,13,98,8.04,14.88,143,-1.357,-0.957,,
4/28/2016,11:03:17,0,LTM,0,5.7,0,7.26,-54.5,-37.7,-37.7,0.33,1.31,-0.26,-0.74,25.383,19.8,19.6,0.01,19.6,13,98,8.04,14.53,137,-1.356,-0.956,,
4/28/2016,11:03:19,0,LTM,0,5.7,0,7.61,-74,-36.6,-36.6,0.31,1.26,-0.13,-0.37,25.38,18.9,18.8,0.01,18.8,12,98,8.04,14.8,142,-1.355,-0.955,,
4/28/2016,11:03:21,0,LTM,0,5.7,0,7.68,-77.7,-34.1,-34.1,0.3,1.18,-0.27,-0.75,25.368,19.8,19.7,0.01,19.7,13,98.1,8.05,14.45,135,-1.356,-0.956,,
4/28/2016,11:03:23,0,LTM,0,5.7,0,7.35,-59.4,-34.8,-34.8,0.34,1.36,-0.14,-0.39,25.352,22.2,22.1,0.01,22.1,14,98,8.05,15.16,149,-1.355,-0.955,,
4/28/2016,11:03:25,0,LTM,0,5.7,0,6.58,-17.5,-37.6,-37.6,0.36,1.43,-0.32,-0.9,25.305,18.8,18.7,0.01,18.7,12,97.6,8.02,15.39,153,-1.361,-0.96,,
4/28/2016,11:03:27,0,LTM,0,5.7,0,7.18,-50.1,-35.6,-35.6,0.26,1.05,-0.06,-0.17,25.214,12.2,12.2,0,12.2,8,97,7.98,14.84,142,-1.358,-0.958,,
4/28/2016,11:03:29,0,LTM,0,5.7,0,7.41,-62.6,-32.7,-32.7,0.33,1.33,-0.1,-0.28,25.163,10.1,10.1,0,10.1,7,97.5,8.03,14.54,137,-1.358,-0.958,,
4/28/2016,11:03:31,0,LTM,0,5.7,0,7.78,-82.9,-29.4,-29.4,0.37,1.49,-0.19,-0.54,25.153,11.8,11.8,0,11.8,8,97.8,8.06,14.72,140,-1.357,-0.957,,
4/28/2016,11:03:33,0,LTM,0,5.7,0,7.84,-86.4,-18.5,-18.5,0.37,1.49,-0.21,-0.59,25.171,17.3,17.3,0.01,17.3,11,98.3,8.1,14.88,143,-1.357,-0.957,,
4/28/2016,11:03:35,0,LTM,0,5.7,0,7.78,-83.2,-18.2,-18.2,0.3,1.19,-0.33,-0.93,25.191,11.2,11.2,0,11.2,7,98.3,8.1,14.47,136,-1.357,-0.957,,
4/28/2016,11:03:37,0,LTM,0,5.7,0,7.46,-65.5,-19.1,-19.1,0.29,1.16,0,0.01,25.211,9.5,9.4,0,9.4,6,98.4,8.1,14.78,141,-1.357,-0.957,,
4/28/2016,11:03:39,0,LTM,0,5.7,0,7.29,-56.2,-18.5,-18.5,0.3,1.2,0.02,0.05,25.219,8.9,8.9,0,8.9,6,98.5,8.11,14.57,137,-1.356,-0.956,,
4/28/2016,11:03:41,0,LTM,0,5.7,0,7.52,-68.9,-18.8,-18.8,0.2,0.82,-0.26,-0.74,25.222,8.5,8.5,0,8.4,5,98.3,8.09,14.15,130,-1.357,-0.957,,
4/28/2016,11:03:43,0,LTM,0,5.5,0,7.75,-81.5,-16.5,-16.5,0.34,1.38,-0.21,-0.6,25.226,8,8,0,8,5,98.4,8.1,14.9,144,-1.357,-0.957,,
4/28/2016,11:03:45,0,LTM,0,5.5,0,7.84,-86.2,-13.3,-13.3,0.3,1.19,-0.2,-0.57,25.23,7.6,7.6,0,7.6,5,98.5,8.1,14.76,141,-1.356,-0.956,,
4/28/2016,11:03:47,0,LTM,0,5.5,0,7.64,-75.6,-11,-11,0.37,1.49,-0.23,-0.65,25.231,7.3,7.3,0,7.3,5,98.5,8.1,14.72,140,-1.356,-0.956,,
4/28/2016,11:03:49,0,LTM,0,5.5,0,7.5,-67.9,-8.5,-8.5,0.36,1.43,-0.11,-0.32,25.246,7.2,7.1,0,7.1,5,98.6,8.11,14.54,137,-1.355,-0.956,,
4/28/2016,11:03:51,0,LTM,0,5.5,0,8.11,-101.3,-6.3,-6.3,0.33,1.33,-0.13,-0.35,25.255,7.1,7,0,7,5,98.4,8.09,14.95,145,-1.356,-0.957,,
